id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
771076,OH,INDIVIDUAL,3 years,medlab,A,OWN,11-06-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,972813,car,A4, 36 months,Not Verified,28000.0,0.1393,149.29,0.0749,4800,19,5374
585373,NY,INDIVIDUAL,2 years,Kings Borough Community College,B,RENT,10-09-2021,13-12-2021,13-07-2021,Charged Off,13-08-2021,752122,moving,B4, 60 months,Source Verified,9600.0,0.025,43.98,0.1149,2000,6,1511
881765,VA,INDIVIDUAL,4 years,Sleepys,G,MORTGAGE,11-09-2021,13-05-2021,12-11-2021,Charged Off,12-12-2021,1096841,Debt consolidation,G1, 60 months,Verified,72000.0,0.1462,361.74,0.2274,12900,23,5693
641208,CA,INDIVIDUAL,10+ years,PAN PACIFIC PETROLEUM,A,MORTGAGE,11-01-2021,15-12-2021,13-10-2021,Fully Paid,13-11-2021,820793,home improvement,A4, 36 months,Verified,86000.0,0.0381,613.35,0.0654,20000,28,22061
756599,CA,INDIVIDUAL,2 years,Intergro,B,MORTGAGE,11-05-2021,15-12-2021,13-11-2021,Fully Paid,13-12-2021,956550,Debt consolidation,B5, 36 months,Not Verified,75000.0,0.2285,318.82,0.1199,9600,47,11394
661218,PA,INDIVIDUAL,1 year,Wills Eye Institute,C,RENT,11-02-2021,16-02-2021,16-02-2021,Fully Paid,16-03-2021,845643,other,C4, 60 months,Verified,30996.0,0.0039,231.07,0.138,9975,5,13864
1026671,CA,INDIVIDUAL,5 years,RTKL Associates Inc.,A,RENT,11-11-2021,14-11-2021,14-12-2021,Fully Paid,14-01-2022,1255848,other,A4, 36 months,Source Verified,53000.0,0.1263,159.59,0.079,5100,16,5745
1003549,MI,INDIVIDUAL,10+ years,BCBSM,B,RENT,11-10-2021,13-06-2021,13-01-2021,Charged Off,13-02-2021,1230136,house,B2, 36 months,Verified,97000.0,0.2274,977.2,0.1065,30000,26,14801
888241,OR,INDIVIDUAL,2 years,Progressive CAD Designs,B,MORTGAGE,11-10-2021,12-06-2021,12-06-2021,Fully Paid,12-07-2021,1104595,car,B4, 60 months,Verified,96000.0,0.2218,359.32,0.1242,16000,45,16679
666097,PA,INDIVIDUAL,5 years,Market Resource Partners,D,RENT,11-02-2021,15-11-2021,14-01-2021,Fully Paid,14-02-2021,851611,Debt consolidation,D4, 36 months,Source Verified,65000.0,0.0491,349.85,0.1565,10000,12,12590
544070,MI,INDIVIDUAL,10+ years,,A,MORTGAGE,10-07-2021,12-03-2021,11-10-2021,Charged Off,11-11-2021,701881,major purchase,A3, 36 months,Not Verified,59000.0,0.1054,154.71,0.0714,5000,35,2457
796262,CA,INDIVIDUAL,5 years,LPL Finanical,C,MORTGAGE,11-06-2021,14-08-2021,14-07-2021,Fully Paid,14-08-2021,1001084,Debt consolidation,C4, 36 months,Source Verified,70000.0,0.1687,345.63,0.1479,10000,10,12442
1064754,CA,INDIVIDUAL,10+ years,San Francisco Public Library,E,RENT,11-12-2021,16-05-2021,14-12-2021,Charged Off,14-01-2022,1298795,credit card,E3, 60 months,Verified,60000.0,0.2004,654.31,0.1942,25000,24,29416
608997,UT,INDIVIDUAL,6 years,Avocent Corp,A,MORTGAGE,10-11-2021,12-10-2021,12-10-2021,Fully Paid,12-11-2021,773056,car,A5, 36 months,Not Verified,97000.0,0.1018,252.86,0.0691,12975,12,8921
880264,NJ,INDIVIDUAL,8 years,Millennium Dialysis Center,A,MORTGAGE,11-09-2021,16-05-2021,14-09-2021,Fully Paid,14-10-2021,1095236,credit card,A1, 36 months,Not Verified,85000.0,0.0833,380.45,0.0603,12500,27,13696
845819,NC,INDIVIDUAL,1 year,NCI Inc.,A,MORTGAGE,11-08-2021,13-12-2021,13-11-2021,Fully Paid,13-12-2021,1057101,Debt consolidation,A4, 36 months,Verified,55550.0,0.1482,699.79,0.0749,22500,59,25001
650399,NY,INDIVIDUAL,2 years,Ipreo,B,RENT,11-01-2021,14-12-2021,11-02-2021,Fully Paid,11-03-2021,832005,small business,B2, 36 months,Source Verified,75000.0,0.0459,322.68,0.1,10000,10,10084
736120,IL,INDIVIDUAL,6 years,J. L. Clark,B,RENT,11-04-2021,13-03-2021,12-10-2021,Charged Off,12-11-2021,932951,credit card,B5, 36 months,Not Verified,52000.0,0.1652,180.35,0.1111,5500,15,3245
483303,AZ,INDIVIDUAL,2 years,Bay 6 Productions,D,RENT,10-02-2021,15-08-2021,11-11-2021,Fully Paid,11-12-2021,614990,Debt consolidation,D1, 36 months,Not Verified,40000.0,0.2286,172.33,0.1459,5000,11,5969
486785,CT,INDIVIDUAL,6 years,town of new canaan,B,MORTGAGE,10-02-2021,16-03-2021,11-06-2021,Fully Paid,11-07-2021,620420,Debt consolidation,B1, 36 months,Not Verified,91000.0,0.1593,483.16,0.0988,15000,30,16530
588947,FL,INDIVIDUAL,2 years,Danone waters of america,B,RENT,10-10-2021,13-10-2021,13-10-2021,Fully Paid,13-11-2021,756616,other,B2, 36 months,Source Verified,57996.0,0.0563,48.94,0.1075,1500,21,1762
540556,IL,INDIVIDUAL,10+ years,CCC Information Services,A,RENT,10-07-2021,16-05-2021,11-12-2021,Fully Paid,11-01-2022,697871,Debt consolidation,A5, 36 months,Source Verified,55000.0,0.1763,563.06,0.0788,18000,26,19599
460615,AL,INDIVIDUAL,8 years,Smith's Inc. of Dothan,A,OWN,09-11-2021,16-05-2021,12-05-2021,Fully Paid,12-06-2021,575138,major purchase,A3, 36 months,Not Verified,78000.0,0.0717,124.88,0.0774,4000,44,4473
866432,GA,INDIVIDUAL,7 years,Golden Bell Management,A,MORTGAGE,11-09-2021,16-05-2021,16-05-2021,Current,16-06-2021,1079804,car,A5, 60 months,Not Verified,70800.0,0.0778,153.84,0.0849,7500,32,8604
686219,MA,INDIVIDUAL,3 years,Southcoast Health System,D,MORTGAGE,11-03-2021,16-04-2021,12-08-2021,Fully Paid,12-09-2021,875990,Debt consolidation,D4, 60 months,Verified,103400.0,0.1191,603.32,0.1565,25000,36,30017
670785,NY,INDIVIDUAL,10+ years,VC999 Packaging SYS,A,RENT,11-02-2021,16-04-2021,14-03-2021,Fully Paid,14-04-2021,857522,small business,A4, 36 months,Verified,31500.0,0.1444,310.1,0.0729,10000,12,11164
882293,CA,INDIVIDUAL,4 years,West Coast Charters,B,RENT,11-09-2021,16-05-2021,13-11-2021,Fully Paid,13-12-2021,1097462,Debt consolidation,B1, 36 months,Not Verified,38400.0,0.1913,418.93,0.0991,13000,8,14862
1012835,NJ,INDIVIDUAL,10+ years,New York Life Ins Co,A,MORTGAGE,11-11-2021,15-12-2021,12-04-2021,Fully Paid,12-05-2021,1239996,credit card,A3, 36 months,Verified,31000.0,0.2152,186.67,0.0751,6000,55,6178
545782,NY,INDIVIDUAL,4 years,hotel marriott,C,RENT,10-07-2021,13-03-2021,13-03-2021,Fully Paid,13-04-2021,703882,moving,C1, 36 months,Verified,40000.0,0.0045,118.32,0.1323,3500,12,4241
614623,MO,INDIVIDUAL,5 years,Missouri Veterans Home,D,MORTGAGE,10-11-2021,12-08-2021,12-03-2021,Charged Off,12-04-2021,788119,home improvement,D4, 36 months,Not Verified,48000.0,0.1623,69.53,0.152,2000,19,1184
560682,CA,INDIVIDUAL,3 years,bank of america,B,RENT,10-08-2021,16-05-2021,13-08-2021,Fully Paid,13-09-2021,721634,credit card,B5, 36 months,Source Verified,42000.0,0.0674,165.74,0.1186,5000,9,5967
657172,OR,INDIVIDUAL,10+ years,State of Oregon - Fish and Wildlife,C,RENT,11-01-2021,16-04-2021,15-07-2021,Fully Paid,15-08-2021,840459,Debt consolidation,C3, 60 months,Verified,75324.0,0.183,304.41,0.1343,13250,23,18183
778175,MT,INDIVIDUAL,3 years,,A,MORTGAGE,11-06-2021,14-10-2021,14-06-2021,Fully Paid,14-07-2021,980679,other,A1, 36 months,Not Verified,72000.0,0.1872,253.35,0.0542,8400,20,9120
487348,AZ,INDIVIDUAL,10+ years,Post Office,B,MORTGAGE,10-02-2021,16-03-2021,13-03-2021,Fully Paid,13-04-2021,621231,medical,B4, 36 months,Not Verified,52000.0,0.0655,163.68,0.1099,5000,11,5893
614157,NC,INDIVIDUAL,3 years,First Transit,D,MORTGAGE,10-11-2021,16-05-2021,13-12-2021,Fully Paid,13-01-2022,787368,small business,D2, 36 months,Not Verified,26500.0,0.0593,206.41,0.1446,6000,12,7432
467043,GA,INDIVIDUAL,4 years,City Publication (aka Pride of the City),C,MORTGAGE,10-02-2021,12-05-2021,12-06-2021,Fully Paid,12-07-2021,587107,Debt consolidation,C3, 36 months,Not Verified,45000.0,0.0917,474.94,0.1348,14000,15,16799
755784,PA,INDIVIDUAL,< 1 year,Community behavioral health,C,RENT,11-05-2021,16-05-2021,13-05-2021,Charged Off,13-06-2021,955659,wedding,C2, 60 months,Verified,36600.0,0.2459,138.03,0.1349,6000,27,3413
691393,CA,INDIVIDUAL,4 years,"See Water, Inc.",A,MORTGAGE,11-03-2021,15-07-2021,12-04-2021,Fully Paid,12-05-2021,881967,Debt consolidation,A5, 36 months,Source Verified,113000.0,0.119,374.16,0.0766,12000,24,12844
811564,GA,INDIVIDUAL,8 years,Wood Group,E,MORTGAGE,11-07-2021,16-04-2021,16-05-2021,Current,16-06-2021,1018612,Debt consolidation,E4, 60 months,Verified,650000.0,0.0647,652.51,0.1929,25000,42,37809
999060,CA,INDIVIDUAL,3 years,state of california,D,MORTGAGE,11-10-2021,14-11-2021,14-11-2021,Fully Paid,14-12-2021,1224448,Debt consolidation,D1, 36 months,Verified,61000.0,0.1993,494.21,0.1629,14000,16,17791
763665,CT,INDIVIDUAL,10+ years,Madison Company,E,OWN,11-05-2021,16-04-2021,11-11-2021,Charged Off,11-12-2021,964307,Debt consolidation,E5, 60 months,Verified,46590.44,0.1847,236.9,0.1969,9000,23,1177
863379,NC,INDIVIDUAL,10+ years,Duke Energy Corp,D,MORTGAGE,11-09-2021,16-05-2021,16-05-2021,Current,16-06-2021,1076455,Debt consolidation,D2, 60 months,Not Verified,38000.0,0.0963,389.01,0.1599,16000,6,22147
454082,IL,INDIVIDUAL,3 years,Conagra Foods,B,MORTGAGE,09-12-2021,15-02-2021,12-12-2021,Fully Paid,12-01-2022,561987,Debt consolidation,B3, 36 months,Not Verified,45000.0,0.2315,198.81,0.1183,6000,15,7157
550151,FL,INDIVIDUAL,10+ years,NASA,B,RENT,10-07-2021,12-05-2021,12-05-2021,Fully Paid,12-06-2021,709158,credit card,B1, 36 months,Verified,90000.0,0.1107,389.36,0.1038,12000,36,13632
575970,OH,INDIVIDUAL,10+ years,JPMorgan Chase,A,MORTGAGE,10-09-2021,12-08-2021,12-08-2021,Fully Paid,12-09-2021,740777,credit card,A5, 36 months,Source Verified,75500.0,0.147,375.38,0.0788,12000,21,13296
801655,FL,INDIVIDUAL,3 years,Universal Risk Advisors,A,MORTGAGE,11-07-2021,14-11-2021,14-07-2021,Fully Paid,14-08-2021,1007253,Debt consolidation,A1, 36 months,Source Verified,62000.0,0.0273,271.44,0.0542,9000,12,9772
455108,HI,INDIVIDUAL,1 year,PEQ Service + Solutions,C,RENT,09-11-2021,15-03-2021,11-02-2021,Fully Paid,11-03-2021,564203,other,C1, 36 months,Verified,74000.0,0.0934,117.72,0.1287,3500,24,3969
632774,NJ,INDIVIDUAL,4 years,Schumacher Insurance Group,D,MORTGAGE,10-12-2021,14-07-2021,11-11-2021,Fully Paid,11-12-2021,810612,Debt consolidation,D1, 36 months,Verified,75000.0,0.2384,684.43,0.1409,20000,50,21927
761540,NJ,INDIVIDUAL,5 years,,B,RENT,11-05-2021,14-05-2021,14-05-2021,Fully Paid,14-06-2021,962007,major purchase,B3, 36 months,Not Verified,40000.0,0.1287,65.47,0.1099,2000,25,2356
518223,CA,INDIVIDUAL,10+ years,San Bernardino County,C,MORTGAGE,10-05-2021,16-05-2021,13-06-2021,Fully Paid,13-07-2021,669833,credit card,C3, 36 months,Not Verified,68000.0,0.2126,508.89,0.1348,15000,18,18320
999816,VT,INDIVIDUAL,1 year,champlain coummunity services,C,MORTGAGE,11-11-2021,16-04-2021,13-12-2021,Charged Off,13-01-2022,1225200,Debt consolidation,C4, 60 months,Not Verified,55536.0,0.1513,382.92,0.1527,16000,32,9188
799853,CT,INDIVIDUAL,8 years,Danbury Hospital,B,MORTGAGE,11-07-2021,14-07-2021,14-07-2021,Fully Paid,14-08-2021,1005093,Debt consolidation,B5, 36 months,Source Verified,50000.0,0.1922,199.26,0.1199,6000,31,7173
714675,OR,INDIVIDUAL,4 years,Open Dental Software Inc.,C,MORTGAGE,11-03-2021,11-05-2021,11-05-2021,Fully Paid,11-06-2021,908125,house,C4, 36 months,Verified,80000.0,0.0547,545.29,0.138,16000,20,16184
414410,TX,INDIVIDUAL,< 1 year,Technica,A,RENT,09-06-2021,09-07-2021,09-07-2021,Fully Paid,09-08-2021,468557,home improvement,A4, 36 months,Not Verified,30000.0,0.0256,319.47,0.0932,10000,11,10079
1025411,MT,INDIVIDUAL,2 years,Saint Patrick Hospital,E,RENT,11-11-2021,12-09-2021,12-10-2021,Fully Paid,12-11-2021,1254559,other,E2, 60 months,Not Verified,40000.0,0.1227,147.96,0.1903,5700,18,6401
628620,DE,INDIVIDUAL,2 years,Sheridan Auto Group,B,RENT,10-12-2021,16-05-2021,13-08-2021,Fully Paid,13-09-2021,805463,credit card,B1, 36 months,Source Verified,96000.0,0.2069,337.28,0.0888,15000,23,12118
605540,NJ,INDIVIDUAL,2 years,AllScripts,B,RENT,10-11-2021,12-08-2021,12-04-2021,Charged Off,12-05-2021,776838,Debt consolidation,B5, 60 months,Verified,95000.0,0.1122,343.33,0.1036,25000,22,6235
808963,IL,INDIVIDUAL,5 years,primus express inc,A,MORTGAGE,11-07-2021,14-07-2021,14-07-2021,Fully Paid,14-08-2021,1015737,car,A1, 36 months,Not Verified,60000.0,0.2096,150.8,0.0542,5000,34,5429
1042785,MI,INDIVIDUAL,5 years,Target,A,RENT,11-12-2021,14-12-2021,14-12-2021,Fully Paid,14-01-2022,1272878,credit card,A5, 36 months,Verified,12000.0,0.068,95.26,0.089,3000,14,3429
508864,OR,INDIVIDUAL,9 years,Cascade Steel,B,MORTGAGE,10-05-2021,13-05-2021,13-01-2021,Charged Off,13-02-2021,656682,credit card,B1, 36 months,Not Verified,67000.0,0.1802,483.16,0.0988,15000,36,15541
641272,FL,INDIVIDUAL,8 years,st lucie sheriff department,A,MORTGAGE,11-01-2021,15-01-2021,14-01-2021,Fully Paid,14-02-2021,820866,other,A3, 36 months,Not Verified,49200.0,0.172,146.4,0.0617,4800,18,5271
157768,TX,INDIVIDUAL,1 year,Houston Independant School District,B,RENT,07-12-2021,11-02-2021,10-12-2021,Fully Paid,10-01-2022,157765,credit card,B1, 36 months,Not Verified,44000.0,0.1871,126.65,0.087,4000,37,4559
452865,MD,INDIVIDUAL,10+ years,severstal north america,B,OWN,09-10-2021,16-04-2021,12-11-2021,Fully Paid,12-12-2021,559377,other,B2, 36 months,Not Verified,110000.0,0.1102,296.72,0.1148,9000,23,10682
803519,CA,INDIVIDUAL,2 years,Pacific Capital Bancorp,B,RENT,11-07-2021,16-05-2021,12-04-2021,Fully Paid,12-05-2021,1009288,Debt consolidation,B1, 36 months,Not Verified,18600.0,0.04,54.85,0.0999,1700,6,1815
769763,NC,INDIVIDUAL,5 years,Kernersville Fire Department,B,MORTGAGE,11-06-2021,16-05-2021,12-01-2021,Charged Off,12-02-2021,971274,home improvement,B4, 60 months,Not Verified,40000.0,0.2004,281.45,0.1149,12800,27,1969
609638,FL,INDIVIDUAL,4 years,Guaranteeins.com,B,MORTGAGE,10-11-2021,13-10-2021,13-10-2021,Fully Paid,13-11-2021,781941,Debt consolidation,B4, 60 months,Verified,112000.0,0.0484,320.23,0.0999,22000,24,18016
602136,CA,INDIVIDUAL,10+ years,Henderson Insurance Agency,B,MORTGAGE,10-10-2021,15-11-2021,13-11-2021,Fully Paid,13-12-2021,772614,home improvement,B4, 36 months,Verified,250000.0,0.1827,161.32,0.0999,5000,41,5808
871152,CA,INDIVIDUAL,4 years,Suddenlink Communications,B,RENT,11-09-2021,16-05-2021,14-10-2021,Fully Paid,14-11-2021,1085269,Debt consolidation,B4, 36 months,Not Verified,65000.0,0.1728,501.23,0.1242,15000,10,18044
547732,CA,INDIVIDUAL,2 years,Disneyland Resort,B,OWN,10-07-2021,14-11-2021,13-08-2021,Fully Paid,13-09-2021,706264,Debt consolidation,B1, 36 months,Verified,20004.0,0.1968,202.79,0.1038,6250,21,7301
497821,WI,INDIVIDUAL,10+ years,City of Milwaukee,A,MORTGAGE,10-03-2021,16-01-2021,13-03-2021,Fully Paid,13-04-2021,638264,major purchase,A5, 36 months,Not Verified,77000.0,0.0031,312.81,0.0788,10000,20,11259
548419,OR,INDIVIDUAL,3 years,CW Clark Inc,D,RENT,10-07-2021,12-08-2021,12-08-2021,Fully Paid,12-09-2021,707041,Debt consolidation,D4, 60 months,Not Verified,48000.0,0.1425,233.2,0.1595,9600,22,12234
633176,CA,INDIVIDUAL,3 years,General Atomics,A,MORTGAGE,10-12-2021,12-03-2021,12-03-2021,Fully Paid,12-04-2021,811147,major purchase,A1, 36 months,Not Verified,39000.0,0.0114,168.9,0.0542,5600,14,5894
638786,CA,INDIVIDUAL,10+ years,CA Dept of Social Services,A,RENT,10-12-2021,14-01-2021,14-01-2021,Fully Paid,14-02-2021,818228,credit card,A4, 36 months,Source Verified,61211.04,0.2317,398.68,0.0654,13000,15,14352
826922,MD,INDIVIDUAL,2 years,big boyz bail bonds,C,MORTGAGE,11-08-2021,16-05-2021,12-12-2021,Charged Off,12-01-2022,1035835,Debt consolidation,C3, 60 months,Verified,60000.0,0.189,348.95,0.1399,15000,33,5598
498135,FL,INDIVIDUAL,2 years,Central Florida Community College,C,RENT,10-04-2021,12-11-2021,12-11-2021,Fully Paid,12-12-2021,638757,Debt consolidation,C1, 36 months,Not Verified,40000.0,0.2307,469.93,0.1273,14000,8,16844
372947,GA,INDIVIDUAL,1 year,The Evergreen Corporation dba Evergreen Construction,B,RENT,09-08-2021,15-10-2021,12-09-2021,Fully Paid,12-10-2021,392343,wedding,B4, 36 months,Source Verified,53500.0,0.1764,166.5,0.1218,5000,13,5994
743289,NY,INDIVIDUAL,6 years,Bright Hub,C,MORTGAGE,11-05-2021,16-05-2021,14-06-2021,Fully Paid,14-07-2021,941518,Debt consolidation,C1, 36 months,Verified,75000.0,0.2653,1000.57,0.1299,29700,34,36020
439788,AZ,INDIVIDUAL,1 year,Morgan Stanley Smith Barney,B,MORTGAGE,09-09-2021,16-05-2021,12-09-2021,Fully Paid,12-10-2021,531776,major purchase,B4, 36 months,Verified,225000.0,0.1665,466.2,0.1218,14000,23,16783
600624,VA,INDIVIDUAL,3 years,The Mentor Network,A,MORTGAGE,10-10-2021,15-08-2021,15-02-2021,Fully Paid,15-03-2021,770862,other,A3, 60 months,Not Verified,71004.0,0.0788,151.42,0.0617,7800,39,9056
833628,CT,INDIVIDUAL,10+ years,thermospas,A,MORTGAGE,11-08-2021,14-08-2021,14-08-2021,Fully Paid,14-09-2021,1043314,Debt consolidation,A1, 36 months,Not Verified,55000.0,0.0849,180.96,0.0542,6000,24,6515
859205,MA,INDIVIDUAL,1 year,Greenfield Savings Bank,C,OWN,11-08-2021,12-03-2021,12-03-2021,Fully Paid,12-04-2021,1071886,Debt consolidation,C3, 36 months,Verified,19200.0,0.0938,239.21,0.1399,7000,8,7462
524955,AZ,INDIVIDUAL,< 1 year,TXU/CC Concepts,C,RENT,10-06-2021,16-05-2021,10-11-2021,Charged Off,10-12-2021,679252,other,C3, 60 months,Not Verified,54000.0,0.2315,158.16,0.1398,10000,9,790
846576,IL,INDIVIDUAL,< 1 year,HDR,B,RENT,11-08-2021,15-03-2021,14-02-2021,Fully Paid,14-03-2021,1057978,small business,B3, 36 months,Source Verified,56000.0,0.042,104.75,0.1099,3200,5,3748
733138,CA,INDIVIDUAL,10+ years,Office of Legislative Counsel,B,RENT,11-04-2021,12-10-2021,12-10-2021,Fully Paid,12-11-2021,929470,Debt consolidation,B5, 36 months,Source Verified,46152.0,0.1687,476.29,0.1111,14525,23,16365
378230,MS,INDIVIDUAL,2 years,Lowes,B,RENT,09-02-2021,12-02-2021,12-02-2021,Fully Paid,12-03-2021,403124,Debt consolidation,B4, 36 months,Not Verified,29536.0,0.0581,132.66,0.1189,4000,8,4776
506467,VA,INDIVIDUAL,2 years,Base One Technologies,C,RENT,10-04-2021,16-04-2021,13-03-2021,Fully Paid,13-04-2021,652946,wedding,C3, 36 months,Not Verified,82000.0,0.13,135.7,0.1348,4000,13,4842
388832,NY,INDIVIDUAL,3 years,Dutch Productions Inc.,E,RENT,09-04-2021,16-05-2021,11-04-2021,Fully Paid,11-05-2021,416096,Debt consolidation,E3, 36 months,Source Verified,55000.0,0.0399,247.2,0.1632,7000,10,8653
472921,TX,INDIVIDUAL,4 years,VCC,B,RENT,10-01-2021,16-05-2021,12-11-2021,Fully Paid,12-12-2021,597348,Debt consolidation,B4, 36 months,Not Verified,66500.0,0.1971,532.8,0.1218,16000,27,19135
402478,CA,INDIVIDUAL,6 years,HBUHSD,C,MORTGAGE,09-05-2021,12-04-2021,12-03-2021,Fully Paid,12-04-2021,446580,home improvement,C3, 36 months,Not Verified,119500.0,0.0307,229.64,0.1316,6800,10,8259
966310,PA,INDIVIDUAL,10+ years,thomas jeffersoon hospital,A,RENT,11-10-2021,16-05-2021,14-10-2021,Fully Paid,14-11-2021,1187181,credit card,A5, 36 months,Verified,93000.0,0.235,381.04,0.089,12000,26,13717
591674,DC,INDIVIDUAL,2 years,Rothwell Figg Ernst + Manbeck P.C.,C,RENT,11-01-2021,16-03-2021,14-01-2021,Fully Paid,14-02-2021,759945,Debt consolidation,C1, 36 months,Source Verified,201400.0,0.1188,414.89,0.1223,12450,13,14937
840280,IL,INDIVIDUAL,6 years,knauz motors,B,RENT,11-08-2021,14-07-2021,14-08-2021,Fully Paid,14-09-2021,1050636,Debt consolidation,B2, 36 months,Not Verified,32000.0,0.2021,156.22,0.1059,4800,11,5624
674099,NJ,INDIVIDUAL,< 1 year,Highline Imports LLC,E,MORTGAGE,11-02-2021,16-05-2021,16-03-2021,Fully Paid,16-04-2021,861608,car,E1, 60 months,Source Verified,43920.0,0.1571,147.19,0.164,6000,20,8832
330677,MT,INDIVIDUAL,1 year,"Title Cash of Montana, Inc.",A,OWN,08-04-2021,11-02-2021,11-02-2021,Fully Paid,11-03-2021,330580,other,A3, 36 months,Not Verified,27000.0,0.0538,188.02,0.08,6000,22,6761
1020401,MN,INDIVIDUAL,10+ years,J & R Schugel,A,OWN,11-11-2021,16-05-2021,14-12-2021,Fully Paid,14-01-2022,1249173,Debt consolidation,A4, 36 months,Not Verified,37000.0,0.12,156.46,0.079,5000,43,5632
795461,NJ,INDIVIDUAL,2 years,School District of Philadelphia,B,MORTGAGE,11-06-2021,16-05-2021,14-06-2021,Charged Off,14-07-2021,1000199,Debt consolidation,B3, 36 months,Source Verified,49000.0,0.1296,98.21,0.1099,3000,30,3437
408511,GA,INDIVIDUAL,4 years,Network Communications,C,RENT,09-06-2021,11-12-2021,11-10-2021,Charged Off,11-11-2021,458654,medical,C1, 36 months,Not Verified,33996.0,0.2256,334.67,0.1253,10000,18,8146
424471,CT,INDIVIDUAL,10+ years,AIReS,C,MORTGAGE,09-07-2021,16-05-2021,11-03-2021,Fully Paid,11-04-2021,500230,Debt consolidation,C5, 36 months,Verified,250000.0,0.054,681.51,0.1379,20000,28,23436
1002202,OR,INDIVIDUAL,< 1 year,Lighthouse IS,D,RENT,11-10-2021,16-05-2021,14-01-2021,Fully Paid,14-02-2021,1228214,Debt consolidation,D1, 36 months,Not Verified,52000.0,0.1662,105.91,0.1629,3000,26,3738
253085,NY,INDIVIDUAL,10+ years,MARSHAL PRODUCE,D,OWN,08-02-2021,15-11-2021,10-07-2021,Charged Off,10-08-2021,252166,Debt consolidation,D3, 36 months,Not Verified,60000.0,0.224,608.58,0.1324,18000,23,17293
901982,OH,INDIVIDUAL,10+ years,State of Ohio,A,MORTGAGE,11-11-2021,16-05-2021,14-11-2021,Fully Paid,14-12-2021,1122533,Debt consolidation,A3, 36 months,Not Verified,77000.0,0.2598,385.78,0.0751,12400,31,13888
675537,MD,INDIVIDUAL,1 year,Merkle Inc,F,RENT,11-02-2021,13-03-2021,13-03-2021,Fully Paid,13-04-2021,863347,Debt consolidation,F2, 60 months,Verified,72000.0,0.1477,643.3,0.1862,25000,32,33081
642370,IL,INDIVIDUAL,5 years,R&W Alternarive Remodeling,B,OWN,11-01-2021,14-01-2021,14-01-2021,Fully Paid,14-02-2021,822215,major purchase,B2, 36 months,Not Verified,40000.0,0.1434,191.5,0.0925,6000,13,6894
1012030,PA,INDIVIDUAL,5 years,American Eagle Paper Mill,B,MORTGAGE,11-11-2021,13-08-2021,12-02-2021,Fully Paid,12-03-2021,1239143,house,B1, 36 months,Not Verified,34800.0,0.1417,96.68,0.0991,3000,10,3073
757621,FL,INDIVIDUAL,10+ years,Converse Inc,A,MORTGAGE,11-05-2021,14-05-2021,14-06-2021,Fully Paid,14-07-2021,957683,other,A4, 36 months,Verified,70000.0,0.1663,211.5,0.0749,6800,26,7614
880753,CA,INDIVIDUAL,10+ years,storm manufacturer,A,MORTGAGE,11-09-2021,14-06-2021,14-01-2021,Fully Paid,14-02-2021,1095797,major purchase,A5, 36 months,Source Verified,51600.0,0.1947,190.52,0.089,6000,13,6810
645783,HI,INDIVIDUAL,3 years,Allied TPro,C,MORTGAGE,11-01-2021,16-03-2021,14-01-2021,Fully Paid,14-02-2021,826293,Debt consolidation,C1, 36 months,Verified,78750.0,0.1333,358.24,0.1223,10750,22,12897
1069102,OH,INDIVIDUAL,7 years,CPI,B,MORTGAGE,11-12-2021,14-12-2021,11-01-2021,Fully Paid,11-02-2021,1303750,Debt consolidation,B2, 36 months,Not Verified,55000.0,0.0539,114.01,0.1065,3500,12,4104
